The result of  mouse and human £º
**************************************
kidney,kidney,0.9431799222533291 (Right)
dermis papillary layer,[stratum_papillare,]
dermis reticular layer,[stratum_reticulare,]
epidermis stratum granulosum,[stratum_granulosum,]
brain arachnoid matter,[cerebral_arachnoid_membrane,]
brain dura mater,[cerebral_dura_mater,]
geniculate thalamic group,[geniculate_body,]
lateral geniculate nucleus,[external_geniculate_body,]
medial geniculate nucleus,[internal_geniculate_body,]
amygdala,[amygdaloid_body,]
pallidum,[globus_pallidus,]
caudate nucleus,[caudate_nucleus,]
cortical layer i,[molecular_layer,]
cortical layer ii,[external_granular_layer,]
cortical layer iii,[external_pyramidal_cell_layer,]
cortical layer iv,[internal_granular_layer,]
cortical layer v,[ganglionic_layer,]
cortical layer vi,[multiform_cell_layer,]
frontal cortex,[frontal_lobe,]
occipital cortex,[occipital_lobe,]
parietal cortex,[parietal_lobe_of_the_brain,]
upper lip,[external_upper_lip,]
temporal cortex,[temporal_lobe,]
hippocampus ca1,[ca1_field_of_the_cornu_ammonis,]
hippocampus ca2,[ca2_field_of_the_cornu_ammonis,]
hippocampus ca3,[ca3_field_of_the_cornu_ammonis,]
hippocampus ca4,[ca4_field_of_the_cornu_ammonis,]
cochlear viii nucleus,[cochlear_nuclei,]
trigeminal v nucleus,[trigeminal_nucleus,]
trigeminal v motor nucleus,[motor_nucleus_of_the_trigeminal_nerve,]
trigeminal v sensory nucleus,[principal_sensory_nucleus_of_the_trigeminal_nerve,]
vestibular viii nucleus,[vestibular_nucleus,]
cuneate nucleus,[cuneate_nucleus,]
dorsal motor nucleus of vagus x nerve,[dorsal_motor_nucleus,]
solitary tract nucleus,[nucleus_of_the_solitary_tract,]
trigeminal v spinal sensory nucleus,[nucleus_of_the_spinal_tract_of_the_trigeminal_nerve,]
trigeminal v mesencephalic nucleus,[nucleus_of_the_mesencephalic_tract_of_the_trigeminal_nerve,]
inferior colliculus,[posterior_quadrigeminal_body,]
superior colliculus,[anterior_quadrigeminal_body,]
interpeduncular nucleus,[oculomotor_nucleus,]
facial vii ganglion,[geniculate_ganglion,]
vestibulocochlear viii ganglion vestibular component,[vestibular_ganglion,]
accessory xi nerve spinal component,[spinal_accessory_nerve,]
optic chiasma,[optic_commissure,]
trigeminal v nerve ophthalmic division,[ophthalmic_nerve,]
vestibulocochlear viii nerve cochlear component,[cochlear_nerve,]
vestibulocochlear viii nerve vestibular component,[vestibular_nerve,]
grey matter,[gray_matter,]
arachnoid mater,[arachnoid_membrane,]
spinal cord central canal,[central_canal,]
spinal cord ependymal layer,[remnants_of_the_central_canal_of_the_spinal_cord,]
spinal cord arachnoid mater,[spinal_cord_arachnoid_membrane,]
thoracic sympathetic nerve trunk,[thoracic_sympathetic_nerve_trunk,]
osseus labyrinth vestibule,[vestibule,]
spiral organ,[organ_of_corti,]
anterior semicircular canal,[superior_semicircular_canal,]
posterior limiting lamina,[descemet_s_membrane,]
dilatator pupillae,[dilator_pupillae_muscle,]
lens anterior epithelium,[anterior_surface_of_the_lens,]
retina photoreceptor layer,[layer_of_the_rods_and_cones,]
retina external limiting lamina,[outer_limiting_membrane,]
retina internal limiting lamina,[inner_limiting_membrane,]
retina nerve fiber layer,[layer_of_the_ophthalmic_nerve_fibers,]
external naris,[nostril,]
nasal cavity olfactory epithelium,[olfactory_epithelium,]
xiphisternum,[xiphoid_process,]
pubis,[pubic_bone,]
trapezium,[trapezial_bone,]
triquetral,[triangular_bone,]
talus,[astragalus,]
medial cuneiform,[internal_cuneiform_bone_of_the_foot,]
intermediate cuneiform,[middle_cuneiform_bone_of_the_foot,]
lateral cuneiform,[external_cuneiform_bone_of_the_foot,]
long bone metaphysis,[metaphysis,]
distal phalanx of hand,[distal_phalanx_of_the_hand,]
proximal phalanx of hand,[proximal_phalanx_of_the_hand,]
coccygeal vertebra,[coccyx,]
cervical vertebra 1,[atlas_of_the_vertebra,]
cervical vertebra 2,[axis_of_the_vertebra,]
occipital bone,[occipital_bone,]
ethmoid bone,[ethmoid_bone,]
hyoid bone,[hyoid_bone,]
zygomatic bone,[zygomatic_arch,]
joint articular surface,[articular_bone_surface,]
bowel,[intestine,]
bowel wall,[intestinal_wall_tissue,]
intestine epithelium,[intestinal_epithelium,]
intestine serosa,[intestinal_serosal_surface,]
intestine smooth muscle,[intestinal_smooth_muscle_tissue,]
large intestine serosa,[large_intestinal_serosal_surface,]
large intestine smooth muscle,[large_intestinal_muscular_coat,]
small intestine serosa,[small_intestinal_serosal_surface,]
small intestine smooth muscle,[small_intestinal_muscular_coat,]
esophagus epithelium,[esophageal_epithelium,]
esophagus serosa,[esophageal_serosal_surface,]
salivary duct,[duct_salivary_gland_system,]
tongue skeletal muscle,[tongue_muscle,]
stomach cardiac region,[cardia,]
stomach pyloric antrum,[antrum_pylori,]
stomach serosa,[gastric_serosal_surface,]
stomach smooth muscle,[gastric_muscular_coat,]
bile duct intrahepatic part,[intrahepatic_bile_duct,]
gall bladder serosa,[gallbladder_serosal_surface,]
gall bladder smooth muscle,[gallbladder_smooth_muscle_tissue,]
right hepatic duct,[right_hepatic_duct,]
renal column,[cortical_column,]
glomerular capsule,[bowman_s_capsule,]
urethra urothelium,[urethra_transitional_cell_epithelium,]
urethra gland,[urethral_gland,]
urinary bladder urothelium,[bladder_transitional_cell_epithelium,]
urinary bladder fundus region,[bladder_fundus,]
urinary bladder serosa,[bladder_serosal_surface,]
urinary bladder smooth muscle,[bladder_muscular_coat,]
clitoral gland,[glans_clitoris,]
ovary mature follicle,[graafian_follicle,]
left oviduct,[left_fallopian_tube,]
right oviduct,[right_fallopian_tube,]
prostate gland smooth muscle,[prostatic_muscular_tissue,]
penis foreskin,[male_prepuce,]
seminiferous tubule epithelium,[seminiferous_epithelium,]
alveolus epithelium,[alveolar_epithelium,]
left lung hilus,[hilar_area_of_the_left_lung,]
right lung hilus,[hilar_area_of_the_right_lung,]
bronchus elastic framework,[bronchus_elastic_tissue,]
xiphoid cartilage,[xiphoid_process,]
adrenal gland zona fasciculata,[fasciculata_zone,]
adrenal gland zona glomerulosa,[glomeruloza_zone,]
adrenal gland zona reticularis,[reticularis_zone,]
gastrointestinal system mesentery,[mesentery,]
upper jaw,[upper_jaw,]
suprarenal artery,[adrenal_artery,]
brachiocephalic trunk,[innominate_artery,]
common plantar digital arteries,[plantar_metatarsal_artery,]
lienal artery,[splenic_artery,]
perineal artery,[perineal_artery,]
peroneal artery,[peroneal_artery,]
profunda brachii artery,[superior_profunda_artery,]
profunda femoris artery,[deep_femoral_artery,]
caudal auricular vein,[posterior_auricular_vein,]
great vein of heart,[great_cardiac_vein,]
lienal vein,[splenic_vein,]
great saphenous vein,[long_saphenous_vein,]
small saphenous vein,[short_saphenous_vein,]
biceps brachii,[biceps,]
coccygeus,[coccygeal_muscle,]
constrictor muscle of pharynx inferior,[cricopharyngeus_muscle,]
coracobrachial,[coracobrachialis,]
iliocostalis,[iliocostal_muscle,]
intercostales,[intercostal_muscle,]
intercostales externus,[external_intercostal_muscle,]
obliquus externus abdominis,[external_oblique_muscle,]
obliquus internus abdominis,[internal_oblique_muscle,]
pterygoid lateralis,[external_pterygoid_muscle,]
pterygoid medialis,[internal_pterygoid_muscle,]
quadriceps,[quadriceps_muscle_of_the_thigh,]
sternomastoid,[sternocleidomastoid_muscle,]
temporalis,[temporal_muscle,]
tibilais cranialis,[tibialis_cranialis,]
ganglion,[ganglion,]
digestive system,[gastrointestinal_system,]
oculomotor muscle,[oculomotor_muscle,]
hematopoietic system,[hematopoietic_system,]
body cavity,[cavity,]
periodontal ligament,[periodontium,]
ear lobe,[lobule_of_the_auricle,]
eye anterior segment,[anterior_eye_segment,]
liver lobule,[hepatic_lobule,]
mammary gland fluid/secretion,[breast_fluid_or_secretion,]
digestive system fluid/secretion,[gastrointestinal_fluid_or_secretion,]
intestine secretion,[intestinal_secretion,]
stomach secretion,[gastric_secretion,]
juxtaglomerular complex,[juxtaglomerular_apparatus,]
mammary gland milk,[breast_milk,]
stomach pyloric region,[pylorus,]
sensory ganglion,[sensory_ganglion,]
corpora quadrigemina,[quadrigeminal_body,]
axillary artery,[axillary_artery,]
afferent arteriole,[renal_afferent_vessel,]
efferent arteriole,[renal_efferent_vessel,]
glomerular parietal epithelium,[parietal_layer_of_bowman_s_capsule,]
glomerular visceral epithelium,[visceral_layer_of_bowman_s_capsule,]
kidney interstitium,[renal_interstitial_tissue,]
prostatic urethra,[prostatic_portion_of_the_male_urethra,]
bile duct extrahepatic part,[extrahepatic_bile_duct,]
extrahepatic bile duct epithelium,[extrahepatic_bile_duct_epithelium,]
intrahepatic bile duct epithelium,[intrahepatic_bile_duct_epithelium,]
intrahepatic part of left hepatic duct,[intrahepatic_portion_of_the_left_hepatic_duct,]
intrahepatic part of right hepatic duct,[intrahepatic_portion_of_the_right_hepatic_duct,]
hilar part of hepatic duct,[hilar_portion_of_the_hepatic_duct,]
hilar part of left hepatic duct,[hilar_portion_of_the_left_hepatic_duct,]
hilar part of right hepatic duct,[hilar_portion_of_the_right_hepatic_duct,]
intralobular bile duct,[canal_of_hering,]
spleen lymphoid follicle,[splenic_lymphoid_follicle,]
thymus trabecula,[thymic_trabecula,]
parathyroid gland parenchyma,[parathyroid_gland_tissue,]
esophagus mucosa,[esophageal_mucosa,]
esophagus muscularis mucosa,[esophageal_muscular_coat,]
esophagus muscle,[esophageal_muscularis_mucosa,]
stomach mucosa,[gastric_mucosa,]
stomach muscularis mucosa,[gastric_muscularis_mucosa,]
stomach submucosa,[gastric_submucosa,]
anterior buccal gland,[buccal_salivary_gland,]
anterior lingual gland,[lingual_salivary_gland,]
skin muscle,[cutaneous_muscle,]
The number of  concept pairs that is right£º1227.0
**************************************
UNDEFINED_part_of,UNDEFINED_part_of,0.7000000999999999
All the property pairs were found! 
The number of  property pairs that is right £º0.0
==========================================
Precision£º0.9095626389918459 	Recall£º0.8093667546174143 	f1-measure£º0.856544502617801


Time consumption£º11384s
